station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,,,
41050,Linden,2/1/2011,866.4,411.3,285.8,"20,116",,,
41250,Central-Evanston,2/1/2011,878,439.8,252,"20,326",,,
40400,Noyes,2/1/2011,778.9,506.5,320.8,"18,886",,,
40520,Foster,2/1/2011,852.2,564,332.3,"20,629",,,
40050,Davis,2/1/2011,"3,725.60","3,186","1,862.80","94,706",,,
40690,Dempster,2/1/2011,789.6,658.3,443.3,"20,197",,,
40270,Main,2/1/2011,"1,178.10",833.5,536.5,"29,042",,,
40840,South Boulevard,2/1/2011,795.6,440.3,267.5,"18,742",,,
40140,Skokie,2/1/2011,"2,215.90",742.8,508,"49,321",,,
40890,O'Hare Airport,2/1/2011,"7,515.60","5,887.50","6,642","200,430",,,
40820,Rosemont,2/1/2011,"3,935.70","1,851.30","1,211.50","90,964",,,
40230,Cumberland,2/1/2011,"4,106.90","1,862.80","1,222","94,476",,,
40750,Harlem-O'Hare,2/1/2011,"2,546.90","1,210.80",746.3,"58,766",,,
41280,Jefferson Park,2/1/2011,"5,835.90","3,050.80","2,193.30","137,693",,,
41330,Montrose-O'Hare,2/1/2011,"1,941",899,590.8,"44,778",,,
40550,Irving Park-O'Hare,2/1/2011,"3,834.60","2,143.50","1,547.30","91,454",,,
41240,Addison-O'Hare,2/1/2011,"2,314.60","1,031.50",706,"53,241",,,
40060,Belmont-O'Hare,2/1/2011,"4,642.70","2,768","2,033.50","112,059",,,
41020,Logan Square,2/1/2011,"6,014.20","3,685.50","2,530.50","145,147",,,
40570,California/Milwaukee,2/1/2011,"4,110.70","2,903.50","1,893","101,400",,,
40670,Western/Milwaukee,2/1/2011,"4,321.30","2,395","1,657.30","102,634",,,
40590,Damen/Milwaukee,2/1/2011,"5,279.90","3,873.50","2,743.80","132,067",,,
40320,Division/Milwaukee,2/1/2011,"5,608","3,128.30","2,121.30","133,158",,,
41410,Chicago/Milwaukee,2/1/2011,"3,667.50","1,854","1,312","86,013",,,
40490,Grand/Milwaukee,2/1/2011,"2,008.10","1,079.80",687.8,"47,231",,,
40370,Washington/Dearborn,2/1/2011,"7,933.10","3,232","1,897.30","179,179",,,
40790,Monroe/Dearborn,2/1/2011,"5,849.80","1,703.50","1,095.80","128,193",,,
40070,Jackson/Dearborn,2/1/2011,"7,303.50","2,721.30","1,713.30","163,808",,,
41340,LaSalle,2/1/2011,"2,933.70","1,143.80",763.3,"66,301",,,
40430,Clinton-Forest Park,2/1/2011,"3,058.70","1,155.80","1,051.30","70,002",,,
40350,UIC-Halsted,2/1/2011,"6,455","2,335","1,539","144,596",,,
40470,Racine,2/1/2011,"2,252.70","1,065",745.3,"52,294",,,
40810,Medical Center,2/1/2011,"3,372.70","1,134",796.5,"75,175",,,
40220,Western-Forest Park,2/1/2011,"1,540","1,020.50",743.3,"37,855",,,
40250,Kedzie-Homan-Forest Park,2/1/2011,"1,927.20","1,343.50",926.5,"47,623",,,
40920,Pulaski-Forest Park,2/1/2011,"1,670.90","1,287.80",997,"42,556",,,
40970,Cicero-Forest Park,2/1/2011,"1,241.90",917.8,631.5,"31,034",,,
40010,Austin-Forest Park,2/1/2011,"1,821.50",902.5,629.8,"42,558",,,
40180,Oak Park-Forest Park,2/1/2011,"1,641",644,422.5,"37,086",,,
40980,Harlem-Forest Park,2/1/2011,941.7,519.5,361.3,"22,356",,,
40390,Forest Park,2/1/2011,"3,496","1,610","1,109","80,796",,,
41030,Polk,2/1/2011,"3,317.50",864,533.8,"71,940",,,
40830,18th,2/1/2011,"1,610","1,117.80",738.3,"39,623",,,
40210,Damen-Cermak,2/1/2011,"1,270.20",768.5,527,"30,585",,,
40740,Western-Cermak,2/1/2011,"1,023.80",698,430.8,"24,991",,,
40440,California-Cermak,2/1/2011,"1,234.30",741,492.8,"29,620",,,
41040,Kedzie-Cermak,2/1/2011,851.4,610,384.8,"21,007",,,
40780,Central Park,2/1/2011,"1,015.80",671.3,452.3,"24,809",,,
40150,Pulaski-Cermak,2/1/2011,"1,092.30",750.5,521.5,"26,933",,,
40600,Kostner,2/1/2011,389.4,233,154.5,"9,337",,,
40420,Cicero-Cermak,2/1/2011,"1,049",880,612.5,"26,950",,,
40580,54th/Cermak,2/1/2011,"1,694.70",996.3,708.5,"40,713",,,
40020,Harlem-Lake,2/1/2011,"3,375.10","2,190.50","1,399.30","81,860",,,
41350,Oak Park-Lake,2/1/2011,"1,415.10",747.3,508.5,"33,324",,,
40610,Ridgeland,2/1/2011,"1,246.30",531.3,296.3,"28,236",,,
41260,Austin-Lake,2/1/2011,"1,920.50","1,082.50",694,"45,515",,,
40280,Central-Lake,2/1/2011,"2,162.90","1,472.50",997.3,"53,136",,,
40700,Laramie,2/1/2011,"1,328.70",915.8,594,"32,612",,,
40480,Cicero-Lake,2/1/2011,"1,305.80",895.5,638.8,"32,253",,,
40030,Pulaski-Lake,2/1/2011,"1,854.70","1,317",945.8,"46,144",,,
41670,Conservatory,2/1/2011,790.6,574,356.8,"19,535",,,
41070,Kedzie-Lake,2/1/2011,"1,314.60",830.8,576.3,"31,919",,,
41360,California-Lake,2/1/2011,"1,020",602.5,391,"24,374",,,
40170,Ashland-Lake,2/1/2011,"2,367.10","1,121.80",768,"54,900",,,
41160,Clinton-Lake,2/1/2011,"4,343.30","1,481.50","1,010.30","96,833",,,
41120,35-Bronzeville-IIT,2/1/2011,"1,943","1,194.50",749,"46,633",,,
40300,Indiana,2/1/2011,811.4,442.5,352.5,"19,408",,,
41270,43rd,2/1/2011,909,585.3,389.8,"22,080",,,
41080,47th-South Elevated,2/1/2011,"1,216.10",907,554.5,"30,167",,,
40130,51st,2/1/2011,"1,054",699.5,463.8,"25,733",,,
40510,Garfield-South Elevated,2/1/2011,"1,190.80",825.3,554,"29,333",,,
41140,King Drive,2/1/2011,550.7,414.8,288.3,"13,826",,,
40720,East 63rd-Cottage Grove,2/1/2011,"1,210.90",808.8,558.3,"29,686",,,
40940,Halsted/63rd,2/1/2011,813.9,516.5,328.3,"19,656",,,
40290,Ashland/63rd,2/1/2011,"1,412.70",883.5,685.5,"34,530",,,
41290,Kimball,2/1/2011,"3,947.20","2,629","1,691.50","96,226",,,
41180,Kedzie-Brown,2/1/2011,"1,790.30","1,358.30",955.5,"45,060",,,
40870,Francisco,2/1/2011,"1,297.50",773.8,505.5,"31,067",,,
41010,Rockwell,2/1/2011,"1,667.60","1,035.50",641.5,"40,059",,,
41480,Western-Brown,2/1/2011,"3,809.80","2,861.50","1,806.80","94,868",,,
40090,Damen-Brown,2/1/2011,"2,265.60","1,363",898.5,"54,358",,,
41500,Montrose-Brown,2/1/2011,"2,492.40","1,620.50","1,032.30","60,458",,,
41460,Irving Park-Brown,2/1/2011,"2,722.80","1,630.80","1,095","65,358",,,
41440,Addison-Brown,2/1/2011,"2,300.20","1,277.50",826.3,"54,419",,,
41310,Paulina,2/1/2011,"2,354.90","1,675.30",998.5,"57,792",,,
40360,Southport,2/1/2011,"2,868.60","1,910","1,242.80","69,983",,,
41210,Wellington,2/1/2011,"2,710.90","1,423.30",935,"63,650",,,
40530,Diversey,2/1/2011,"5,092.60","3,352","2,043","123,432",,,
40660,Armitage,2/1/2011,"4,089.70","2,284.30","1,411.50","96,576",,,
40800,Sedgwick,2/1/2011,"3,497.70","2,300.80","1,555","85,377",,,
40710,Chicago/Franklin,2/1/2011,"5,986.10","2,783","1,690","137,614",,,
40460,Merchandise Mart,2/1/2011,"6,213.20","1,751.30",912.8,"134,919",,,
40930,Midway Airport,2/1/2011,"7,313.30","3,390","2,830.80","171,149",,,
40960,Pulaski-Orange,2/1/2011,"4,499.40","1,962.30","1,169.30","102,514",,,
41150,Kedzie-Midway,2/1/2011,"2,799.90","1,531.30",910.8,"65,766",,,
40310,Western-Orange,2/1/2011,"3,008.20","1,547",964.5,"70,210",,,
40120,35th/Archer,2/1/2011,"2,504.20","1,256",769.3,"58,184",,,
41060,Ashland-Orange,2/1/2011,"1,378.50",797.8,533.8,"32,895",,,
41130,Halsted-Orange,2/1/2011,"2,369.90","1,230.80",722,"55,209",,,
40730,Washington/Wells,2/1/2011,"6,692.30","1,319.50",789.8,"142,283",,,
40040,Quincy/Wells,2/1/2011,"7,203.50","1,511.50","1,195","154,895",,,
40160,LaSalle/Van Buren,2/1/2011,"3,071.90",485.5,324.5,"64,677",,,
40850,Library,2/1/2011,"4,031.10","1,893.50","1,224.50","93,094",,,
40680,Adams/Wabash,2/1/2011,"7,056","2,866.50","1,662.80","159,237",,,
40640,Madison/Wabash,2/1/2011,"5,523.80","2,756.80","1,469.30","127,379",,,
40200,Randolph/Wabash,2/1/2011,"6,445.40","3,243","1,934.50","149,617",,,
40260,State/Lake,2/1/2011,"8,524.30","4,655","3,121.50","201,591",,,
40380,Clark/Lake,2/1/2011,"16,955.30","5,149.50","3,492","373,672",,,
40900,Howard,3/1/2011,"6,298.60","4,328.80","2,995","174,162",,,
41190,Jarvis,3/1/2011,"1,427.90","1,119",831.5,"40,644",,,
40100,Morse,3/1/2011,"4,384.30","3,443.80","2,528.30","124,728",,,
41300,Loyola,3/1/2011,"5,459.60","4,354.80","2,779.50","154,108",,,
40760,Granville,3/1/2011,"3,934.20","3,351.80","2,254.50","112,911",,,
40880,Thorndale,3/1/2011,"2,954.80","2,043.30","1,425.80","81,837",,,
41380,Bryn Mawr,3/1/2011,"4,891.20","3,491.80","2,371.50","135,951",,,
40340,Berwyn,3/1/2011,"3,309.30","2,457.50","1,717","92,812",,,
41200,Argyle,3/1/2011,"2,688.10","2,250","1,621","77,311",,,
40770,Lawrence,3/1/2011,"3,444","2,740","1,851","97,575",,,
40540,Wilson,3/1/2011,"6,747.30","4,384.50","2,733.80","183,661",,,
40080,Sheridan,3/1/2011,"5,179.30","3,819.50","2,523","144,493",,,
41420,Addison-North Main,3/1/2011,"6,625.50","6,793.80","4,464","197,417",,,
41320,Belmont-North Main,3/1/2011,"12,098.40","11,022","7,376.50","351,857",,,
41220,Fullerton,3/1/2011,"13,143.30","9,014.80","5,961.80","362,203",,,
40650,North/Clybourn,3/1/2011,"5,248.90","4,920.30","3,366.30","153,871",,,
40630,Clark/Division,3/1/2011,"7,327.40","6,613","4,574.50","213,281",,,
41450,Chicago/State,3/1/2011,"14,139.70","13,367.80","8,425.50","412,386",,,
40330,Grand/State,3/1/2011,"9,171","10,112.80","6,519.80","277,464",,,
41660,Lake/State,3/1/2011,"17,441.30","11,221.30","6,376","471,538",,,
41090,Monroe/State,3/1/2011,"9,463","4,503.80","2,496.30","245,649",,,
40560,Jackson/State,3/1/2011,"11,900.50","5,196.50","3,019.80","306,576",,,
41490,Harrison,3/1/2011,"4,326.90","3,347.50","2,112.80","121,359",,,
41400,Roosevelt,3/1/2011,"10,375.40","8,280.30","5,699.80","294,555",,,
41000,Cermak-Chinatown,3/1/2011,"3,870.30","4,043","2,926.80","116,895",,,
40190,Sox-35th-Dan Ryan,3/1/2011,"4,640.30","3,141.80","2,128","127,805",,,
41230,47th-Dan Ryan,3/1/2011,"3,447.10","2,369","1,656.30","95,385",,,
41170,Garfield-Dan Ryan,3/1/2011,"4,069.50","3,093.50","2,020","114,052",,,
40910,63rd-Dan Ryan,3/1/2011,"3,574.30","2,484.50","1,828.80","99,461",,,
40990,69th,3/1/2011,"5,778.70","4,217.30","2,984","161,715",,,
40240,79th,3/1/2011,"7,890.80","5,633.30","4,008.80","220,056",,,
41430,87th,3/1/2011,"5,002.10","3,628.80","2,383.30","139,096",,,
40450,95th/Dan Ryan,3/1/2011,"12,807.80","7,720.50","5,541.50","347,628",,,
41050,Linden,3/1/2011,896.3,539.3,264,"23,828",,,
41250,Central-Evanston,3/1/2011,866.5,424.8,261.3,"22,674",,,
40400,Noyes,3/1/2011,709.1,404.8,258.3,"18,961",,,
40520,Foster,3/1/2011,786.2,466,254.8,"20,965",,,
40050,Davis,3/1/2011,"3,761.30","2,774.50","1,802.30","104,818",,,
40690,Dempster,3/1/2011,817.6,595.3,429.3,"22,903",,,
40270,Main,3/1/2011,"1,166.60",823.8,499,"32,122",,,
40840,South Boulevard,3/1/2011,801.5,411.5,260,"21,121",,,
40140,Skokie,3/1/2011,"2,442","1,079.50",672.3,"63,172",,,
40890,O'Hare Airport,3/1/2011,"8,551.10","7,067.50","8,073","257,238",,,
40820,Rosemont,3/1/2011,"4,426.30","2,156.30","1,465","116,291",,,
40230,Cumberland,3/1/2011,"4,360.50","2,266.80","1,364.80","114,818",,,
40750,Harlem-O'Hare,3/1/2011,"2,773.10","1,493.80",781.8,"72,883",,,
41280,Jefferson Park,3/1/2011,"6,261.70","3,332","2,254.80","166,365",,,
41330,Montrose-O'Hare,3/1/2011,"2,144",961.5,651.8,"55,765",,,
40550,Irving Park-O'Hare,3/1/2011,"4,034.40","2,185","1,527","107,640",,,
41240,Addison-O'Hare,3/1/2011,"2,545.50","1,151.80",735.8,"66,097",,,
40060,Belmont-O'Hare,3/1/2011,"4,864.60","2,827.80","2,029.80","131,315",,,
41020,Logan Square,3/1/2011,"6,212.10","3,631.80","2,372.50","166,895",,,
40570,California/Milwaukee,3/1/2011,"4,375.40","2,858.30","1,792.80","119,238",,,
40670,Western/Milwaukee,3/1/2011,"4,613.80","2,696.50","1,678.80","123,618",,,
40590,Damen/Milwaukee,3/1/2011,"5,615.70","4,042","2,676.30","156,035",,,
40320,Division/Milwaukee,3/1/2011,"5,797","3,195","2,062.50","154,362",,,
41410,Chicago/Milwaukee,3/1/2011,"3,878.70","1,888.50","1,283","101,895",,,
40490,Grand/Milwaukee,3/1/2011,"2,118.70","1,083.80",729.5,"55,984",,,
40370,Washington/Dearborn,3/1/2011,"8,552.20","3,629.80","1,981","219,143",,,
40790,Monroe/Dearborn,3/1/2011,"6,398.70","1,984.30","1,331","160,432",,,
40070,Jackson/Dearborn,3/1/2011,"7,823.90","3,085.30","1,904.30","199,908",,,
41340,LaSalle,3/1/2011,"3,062.50","1,139.30",741.5,"77,960",,,
40430,Clinton-Forest Park,3/1/2011,"3,221.40","1,330.50","1,082.30","83,743",,,
40350,UIC-Halsted,3/1/2011,"5,931.20","2,260","1,416.30","151,122",,,
40470,Racine,3/1/2011,"2,436.30","1,225.50",706.5,"63,762",,,
40810,Medical Center,3/1/2011,"3,703.50","1,227.50",779.8,"93,210",,,
40220,Western-Forest Park,3/1/2011,"1,654.70","1,002.50",674,"44,763",,,
40250,Kedzie-Homan-Forest Park,3/1/2011,"2,112.90","1,295",938.5,"57,530",,,
40920,Pulaski-Forest Park,3/1/2011,"1,839.60","1,290.80",991.3,"51,438",,,
40970,Cicero-Forest Park,3/1/2011,"1,376.70",884.5,626.8,"37,709",,,
40010,Austin-Forest Park,3/1/2011,"1,974.70",931,653.3,"51,755",,,
40180,Oak Park-Forest Park,3/1/2011,"1,733.90",685.3,426,"44,325",,,
40980,Harlem-Forest Park,3/1/2011,"1,048.10",584.8,381,"27,970",,,
40390,Forest Park,3/1/2011,"3,806.30","1,791.50","1,138.30","99,265",,,
41030,Polk,3/1/2011,"3,275.80",832.8,516.3,"80,740",,,
40830,18th,3/1/2011,"1,715.80","1,141",770.5,"47,110",,,
40210,Damen-Cermak,3/1/2011,"1,354.80",726.5,536.3,"36,212",,,
40740,Western-Cermak,3/1/2011,"1,091.70",693.8,435.8,"29,627",,,
40440,California-Cermak,3/1/2011,"1,343.60",720.5,494.5,"35,763",,,
41040,Kedzie-Cermak,3/1/2011,940.1,571.8,386.8,"25,456",,,
40780,Central Park,3/1/2011,"1,091.50",617,426.3,"29,278",,,
40150,Pulaski-Cermak,3/1/2011,"1,168.90",712,490,"31,692",,,
40600,Kostner,3/1/2011,436.9,235,172.5,"11,679",,,
40420,Cicero-Cermak,3/1/2011,"1,135.60",827.8,577.8,"31,740",,,
40580,54th/Cermak,3/1/2011,"1,882.70",985,688.5,"49,995",,,
40020,Harlem-Lake,3/1/2011,"3,600.30","2,278.30","1,370.50","97,401",,,
41350,Oak Park-Lake,3/1/2011,"1,505.40",758.5,504,"39,675",,,
40610,Ridgeland,3/1/2011,"1,332.30",528.3,312.3,"34,006",,,
41260,Austin-Lake,3/1/2011,"2,080.20","1,094",701.3,"55,025",,,
40280,Central-Lake,3/1/2011,"2,351.70","1,396.30","1,010.50","63,715",,,
40700,Laramie,3/1/2011,"1,427",870,614.5,"38,758",,,
40480,Cicero-Lake,3/1/2011,"1,426.80",894.8,633,"38,928",,,
40030,Pulaski-Lake,3/1/2011,"2,040","1,264.30",963,"55,828",,,
41670,Conservatory,3/1/2011,978,552.3,363.5,"26,158",,,
41070,Kedzie-Lake,3/1/2011,"1,448.40",816.8,571.3,"38,865",,,
41360,California-Lake,3/1/2011,"1,154.30",592,376.8,"30,423",,,
40170,Ashland-Lake,3/1/2011,"2,577.40","1,156.30",702,"66,714",,,
41160,Clinton-Lake,3/1/2011,"4,521.20","1,523.50",975.5,"113,984",,,
41120,35-Bronzeville-IIT,3/1/2011,"2,063.70","1,141.30",738,"54,981",,,
40300,Indiana,3/1/2011,913.3,450.8,337.8,"24,159",,,
41270,43rd,3/1/2011,"1,023.30",550.8,388.8,"27,295",,,
41080,47th-South Elevated,3/1/2011,"1,259.20",800.5,498.5,"34,158",,,
40130,51st,3/1/2011,"1,085.20",625.5,429.5,"29,179",,,
40510,Garfield-South Elevated,3/1/2011,"1,322.70",755.3,527.8,"35,555",,,
41140,King Drive,3/1/2011,579.2,369.5,272.3,"15,889",,,
40720,East 63rd-Cottage Grove,3/1/2011,"1,228.30",721.8,495.5,"33,120",,,
40940,Halsted/63rd,3/1/2011,889.5,474,320.3,"23,636",,,
40290,Ashland/63rd,3/1/2011,"1,561.70",895.5,686,"42,244",,,
41290,Kimball,3/1/2011,"4,065.80","2,606.30","1,687.30","110,688",,,
41180,Kedzie-Brown,3/1/2011,"1,861.10","1,364.80",894.8,"51,844",,,
40870,Francisco,3/1/2011,"1,389.70",765,453.8,"36,839",,,
41010,Rockwell,3/1/2011,"1,704.60",966.3,553.8,"45,285",,,
41480,Western-Brown,3/1/2011,"3,827.30","2,686.50","1,659.30","105,412",,,
40090,Damen-Brown,3/1/2011,"2,284.60","1,344",787.8,"61,073",,,
41500,Montrose-Brown,3/1/2011,"2,487.50","1,601.50",911.3,"67,263",,,
41460,Irving Park-Brown,3/1/2011,"2,751.20","1,714.50",927,"73,844",,,
41440,Addison-Brown,3/1/2011,"2,381.40","1,269.50",649.3,"62,447",,,
41310,Paulina,3/1/2011,"2,418.10","1,635.50",869,"65,634",,,
40360,Southport,3/1/2011,"2,878.20","2,003.30","1,005.50","78,233",,,
41210,Wellington,3/1/2011,"2,701.70","1,544.80",836,"71,663",,,
40530,Diversey,3/1/2011,"5,170.30","3,474.50","1,904.80","140,434",,,
40660,Armitage,3/1/2011,"4,206.20","2,435","1,291.50","111,649",,,
40800,Sedgwick,3/1/2011,"3,589.20","2,351.50","1,462.50","97,808",,,
40710,Chicago/Franklin,3/1/2011,"6,065.50","2,749.80","1,587.80","156,856",,,
40460,Merchandise Mart,3/1/2011,"6,427.30","1,976.50",963.8,"159,590",,,
40930,Midway Airport,3/1/2011,"8,184.10","4,021.50","3,349.50","217,719",,,
40960,Pulaski-Orange,3/1/2011,"5,030.80","1,977.30","1,207","128,446",,,
41150,Kedzie-Midway,3/1/2011,"3,075.20","1,598",951,"80,926",,,
40310,Western-Orange,3/1/2011,"3,311.80","1,581.80","1,002.80","86,509",,,
40120,35th/Archer,3/1/2011,"2,796.50","1,305.80",774.8,"72,641",,,
41060,Ashland-Orange,3/1/2011,"1,519.50",808.3,535,"40,321",,,
41130,Halsted-Orange,3/1/2011,"2,589.50","1,181.50",709.5,"67,123",,,
40730,Washington/Wells,3/1/2011,"7,109.30","1,363.80",797.8,"172,159",,,
40040,Quincy/Wells,3/1/2011,"7,658.70","1,880.30","1,419.50","189,348",,,
40160,LaSalle/Van Buren,3/1/2011,"3,147.90",545.3,312.8,"75,834",,,
40850,Library,3/1/2011,"4,343.80","2,047.50","1,275.50","113,200",,,
40680,Adams/Wabash,3/1/2011,"7,530.50","3,320","1,780.50","193,603",,,
40640,Madison/Wabash,3/1/2011,"6,085","3,025.80","1,530.50","158,179",,,
40200,Randolph/Wabash,3/1/2011,"7,004.10","3,766.30","2,012.30","184,208",,,
40260,State/Lake,3/1/2011,"9,391.80","5,316.30","3,346.50","250,663",,,
40380,Clark/Lake,3/1/2011,"18,544.80","5,639.80","3,772.80","464,180",,,
40900,Howard,4/1/2011,"6,231","4,411","3,278.50","166,020",,,
41190,Jarvis,4/1/2011,"1,436.60","1,169.80",922.5,"39,707",,,
40100,Morse,4/1/2011,"4,394.50","3,514.40","2,642.50","120,426",,,
41300,Loyola,4/1/2011,"5,563.60","4,391.20","3,089.30","151,149",,,
40760,Granville,4/1/2011,"3,965.30","3,393.40","2,439.50","109,997",,,
40880,Thorndale,4/1/2011,"2,834.90","2,087.60","1,523.50","76,064",,,
41380,Bryn Mawr,4/1/2011,"4,837.10","3,390.60","2,541.80","128,699",,,
40340,Berwyn,4/1/2011,"3,257.70","2,409","1,817.80","87,728",,,
41200,Argyle,4/1/2011,"2,696.80","2,317.80","1,728","75,133",,,
40770,Lawrence,4/1/2011,"3,426.20","2,657.80","1,991","93,203",,,
40540,Wilson,4/1/2011,"6,041.60","4,330","2,845.30","159,905",,,
40080,Sheridan,4/1/2011,"5,148.50","3,904.20","2,791.30","138,804",,,
41420,Addison-North Main,4/1/2011,"9,400.50","9,647.60","7,429.30","275,366",,,
41320,Belmont-North Main,4/1/2011,"12,037.50","11,092.80","8,147.50","340,842",,,
41220,Fullerton,4/1/2011,"14,057.50","9,509.60","6,805.80","369,979",,,
40650,North/Clybourn,4/1/2011,"5,269.60","4,975.60","3,528.30","149,652",,,
40630,Clark/Division,4/1/2011,"7,147.20","6,469.40","4,933.80","202,174",,,
41450,Chicago/State,4/1/2011,"14,486.30","14,445","9,309.50","413,675",,,
40330,Grand/State,4/1/2011,"9,515.40","10,128.60","6,991.50","278,432",,,
41660,Lake/State,4/1/2011,"17,382","11,254.60","7,259","450,332",,,
41090,Monroe/State,4/1/2011,"9,276.20","4,468.80","2,807.50","228,374",,,
40560,Jackson/State,4/1/2011,"12,619.50","5,327.60","3,841.80","307,014",,,
41490,Harrison,4/1/2011,"4,546.50","3,517.20","2,517","123,131",,,
41400,Roosevelt,4/1/2011,"10,569.70","8,400.40","6,663.30","290,618",,,
41000,Cermak-Chinatown,4/1/2011,"3,595.60","4,272.20","2,974.80","108,767",,,
40190,Sox-35th-Dan Ryan,4/1/2011,"5,260.50","5,291.40","3,830.50","152,249",,,
41230,47th-Dan Ryan,4/1/2011,"3,239.50","2,527.80","1,865.30","88,130",,,
41170,Garfield-Dan Ryan,4/1/2011,"3,799.50","3,450.80","2,286.50","106,189",,,
40910,63rd-Dan Ryan,4/1/2011,"3,327.70","2,641.80","2,054.80","91,309",,,
40990,69th,4/1/2011,"5,538","4,447.80","3,287.50","151,687",,,
40240,79th,4/1/2011,"7,461","5,939","4,366.30","203,842",,,
41430,87th,4/1/2011,"4,846","3,895.40","2,761.50","132,288",,,
40450,95th/Dan Ryan,4/1/2011,"12,324.70","8,259","6,090.80","324,477",,,
41050,Linden,4/1/2011,995.7,584,418.8,"25,504",,,
41250,Central-Evanston,4/1/2011,842.1,405.4,292.8,"20,882",,,
40400,Noyes,4/1/2011,772.1,526.2,311,"20,090",,,
40520,Foster,4/1/2011,891.8,601,320,"23,013",,,
40050,Davis,4/1/2011,"3,894.10","3,256.20","1,992","106,025",,,
40690,Dempster,4/1/2011,825.1,655.8,492.8,"22,577",,,
40270,Main,4/1/2011,"1,161.90",841.6,540.5,"30,770",,,
40840,South Boulevard,4/1/2011,799.6,462,288.5,"20,255",,,
40140,Skokie,4/1/2011,"2,629.60","1,304.40","1,005","65,764",,,
40890,O'Hare Airport,4/1/2011,"9,031.40","7,096.80","7,876","256,647",,,
40820,Rosemont,4/1/2011,"4,635.20","2,346.60","1,541.80","115,239",,,
40230,Cumberland,4/1/2011,"4,547.80","2,151.40","1,580","112,580",,,
40750,Harlem-O'Hare,4/1/2011,"2,790.10","1,274.60",849.5,"68,363",,,
41280,Jefferson Park,4/1/2011,"6,304","3,199.60","2,373.80","157,876",,,
41330,Montrose-O'Hare,4/1/2011,"2,092",977,693,"51,588",,,
40550,Irving Park-O'Hare,4/1/2011,"4,025.70","2,169","1,576.50","101,691",,,
41240,Addison-O'Hare,4/1/2011,"2,588.70","1,211.60",931,"64,144",,,
40060,Belmont-O'Hare,4/1/2011,"4,869.70","2,886.80","2,151.30","125,303",,,
41020,Logan Square,4/1/2011,"6,186.80","3,676.20","2,562.50","158,554",,,
40570,California/Milwaukee,4/1/2011,"4,350.70","2,876.40","1,894","113,323",,,
40670,Western/Milwaukee,4/1/2011,"4,552","2,523","1,808.50","115,440",,,
40590,Damen/Milwaukee,4/1/2011,"5,579.30","4,117.80","3,012.80","149,806",,,
40320,Division/Milwaukee,4/1/2011,"5,697.80","3,122.60","2,255.80","144,289",,,
41410,Chicago/Milwaukee,4/1/2011,"3,889.30","1,896.60","1,396.80","96,745",,,
40490,Grand/Milwaukee,4/1/2011,"2,126.80","1,114.40",824.5,"53,533",,,
40370,Washington/Dearborn,4/1/2011,"8,397.10","3,387.60","2,039.50","201,436",,,
40790,Monroe/Dearborn,4/1/2011,"6,328.30","1,908.20","1,480","148,356",,,
40070,Jackson/Dearborn,4/1/2011,"7,931.70","3,027.60","2,529.80","191,822",,,
41340,LaSalle,4/1/2011,"3,031.50","1,206.80",932.5,"73,426",,,
40430,Clinton-Forest Park,4/1/2011,"3,199.50","1,223.40","1,134.50","77,844",,,
40350,UIC-Halsted,4/1/2011,"6,533.70","2,457.80","1,725.80","156,399",,,
40470,Racine,4/1/2011,"2,259.60","1,304.80",947,"57,763",,,
40810,Medical Center,4/1/2011,"3,350.10","1,159.20",844,"79,525",,,
40220,Western-Forest Park,4/1/2011,"1,527.20","1,021.80",716.8,"40,047",,,
40250,Kedzie-Homan-Forest Park,4/1/2011,"2,007.90","1,335.40","1,022.30","52,931",,,
40920,Pulaski-Forest Park,4/1/2011,"1,762.50","1,351.60","1,095.80","48,154",,,
